0.7319976771196283,0.1380662020905923,0.1299361207897793
0.7225349176568688,0.1741366131610034,0.10332846918212772
0.7070603337612323,0.20141206675224646,0.09152759948652119
0.7455814477091073,0.13430147472700665,0.12011707756388607
0.7379705400981997,0.16759410801963992,0.09443535188216039
0.7235060572126643,0.19318605992738133,0.08330788285995452
0.7563342318059298,0.131266846361186,0.1123989218328841
0.750406825878524,0.16220257729691692,0.08739059682455909
0.7369524440030895,0.18627937768950678,0.07676817830740373
0.723367198838897,0.20621190130624092,0.07042089985486212
0.765059798958104,0.12876953554919657,0.10617066549269938
0.7606475445458497,0.1576850644647255,0.08166739098942488
0.7481644136416662,0.180402113497564,0.07143347286076991
0.7351896690879741,0.19941888619854722,0.06539144471347862
0.6722222222222222,0.14537037037037037,0.18240740740740743
0.7075163398692811,0.136437908496732,0.15604575163398693
0.7319976771196283,0.1299361207897793,0.13806620209059234
0.7189024390243902,0.1684281842818428,0.11266937669376693
0.75,0.125,0.125
0.7388888888888888,0.16018518518518518,0.10092592592592592
0.7638047138047138,0.12112794612794613,0.11506734006734005
0.7545454545454545,0.15353535353535355,0.09191919191919191
0.7393939393939394,0.1787878787878788,0.08181818181818182
0.774731182795699,0.11801075268817203,0.10725806451612903
0.7671554252199414,0.1480612577386771,0.08478331704138158
0.7530140110785272,0.17179863147605082,0.07518735744542195
0.7835968379446641,0.11544795783926216,0.10095520421607378
0.7775362318840578,0.1434782608695652,0.0789855072463768
0.7643660687138949,0.1658558832471876,0.0697780480389176
0.6850657108721626,0.13596176821983275,0.17897252090800478
0.7207977207977208,0.12678062678062677,0.1524216524216524
0.7455814477091073,0.12011707756388607,0.13430147472700665
0.7638047138047138,0.11506734006734005,0.12112794612794613
0.7512774806892454,0.14965339671222025,0.09906912259853436
0.7777777777777778,0.1111111111111111,0.1111111111111111
0.7671023965141611,0.14291938997821352,0.08997821350762529
0.7888367240479918,0.10792905581637975,0.1032342201356286
0.7798448444678767,0.1373804323265798,0.08277472320554342
0.7978093167966587,0.10531475088437114,0.09687593231897029
0.7903325887316952,0.13274592537436916,0.07692148589393562
0.7765920155793573,0.1548977604673807,0.06851022395326194
0.7313131313131312,0.11919191919191918,0.1494949494949495
0.75633423180593,0.1123989218328841,0.131266846361186
0.774731182795699,0.10725806451612903,0.11801075268817203
0.7888367240479917,0.1032342201356286,0.10792905581637975
0.7769458858413639,0.1346182357301705,0.08843587842846552
